,datetime,temperature,x_axix,y_axix,z_axix
427,2021-10-09 10:54:03,94.41,1.75,2.82,-8.87
428,2021-10-09 10:54:11,94.69,6.93,2.25,-9.2
429,2021-10-09 10:54:14,94.98,7.66,2.6,-6.09
430,2021-10-09 10:54:16,94.69,7.29,2.4,-5.82
431,2021-10-09 10:54:18,95.09,5.13,2.6,-5.13
432,2021-10-09 10:54:20,94.87,4.68,2.76,-8.06
433,2021-10-09 10:54:25,95.49,5.52,2.99,-8.0
434,2021-10-09 10:54:25,95.81,6.13,1.34,-7.58
435,2021-10-09 10:54:26,95.85,6.36,0.79,-7.42
436,2021-10-09 10:54:27,95.41,7.21,-0.89,-6.99
437,2021-10-09 10:54:30,94.55,6.34,-0.16,-7.02
438,2021-10-09 10:54:32,94.98,6.09,0.91,-7.39
439,2021-10-09 10:54:34,95.02,5.59,1.37,-7.39
440,2021-10-09 10:54:36,95.41,5.28,0.59,-6.98
441,2021-10-09 10:54:38,95.38,7.06,0.68,-8.9
442,2021-10-09 10:54:40,95.34,5.63,0.57,-6.65
443,2021-10-09 10:54:42,95.34,4.41,0.15,-7.54
444,2021-10-09 10:54:44,94.55,2.51,-0.36,-8.18
445,2021-10-09 10:54:46,95.02,3.87,-0.25,-8.82
446,2021-10-09 10:54:48,95.38,3.99,0.07,-8.89
447,2021-10-09 10:54:51,95.02,2.56,1.21,-8.26
448,2021-10-09 10:54:53,95.49,4.98,0.11,-9.24
449,2021-10-09 10:54:55,95.27,6.45,1.09,-8.71
450,2021-10-09 10:54:57,95.13,6.26,-0.2,-6.95
451,2021-10-09 10:54:59,95.27,4.09,0.77,-6.72
452,2021-10-09 10:55:02,95.52,4.73,0.46,-8.72
453,2021-10-09 10:55:03,95.02,4.78,0.59,-8.27
454,2021-10-09 10:55:05,95.38,5.12,-0.22,-8.61
455,2021-10-09 10:55:07,95.56,5.67,0.77,-8.13
456,2021-10-09 10:55:09,95.49,7.17,0.15,-7.53
457,2021-10-09 10:55:12,95.67,7.24,0.38,-6.24
458,2021-10-09 10:55:14,95.77,7.45,-0.17,-5.92
459,2021-10-09 10:55:15,95.63,3.85,-0.1,-5.76
460,2021-10-09 10:55:18,95.41,7.41,0.42,-8.0
461,2021-10-09 10:55:20,94.73,6.45,-0.69,-6.33
462,2021-10-09 10:55:22,95.41,7.79,-1.08,-6.45
463,2021-10-09 10:55:24,95.49,8.15,-1.66,-4.89
464,2021-10-09 10:55:26,95.56,4.84,-0.82,-4.65
465,2021-10-09 10:55:28,95.09,4.64,1.89,-7.87
466,2021-10-09 10:55:30,94.87,5.89,1.95,-8.11
467,2021-10-09 10:55:34,94.19,6.27,1.7,-7.03
468,2021-10-09 10:55:36,94.3,4.4,1.99,-6.27
469,2021-10-09 10:55:38,93.36,1.01,1.79,-8.82
470,2021-10-09 10:55:40,93.65,3.81,1.63,-9.23
471,2021-10-09 10:55:42,94.05,1.67,3.7,-8.57
472,2021-10-09 10:55:44,93.51,0.11,3.32,-7.24
473,2021-10-09 10:55:46,93.76,1.71,1.9,-9.27
474,2021-10-09 10:55:47,93.43,2.51,3.86,-8.04
475,2021-10-09 10:55:49,93.97,3.31,6.29,-8.73
476,2021-10-09 10:55:51,93.76,2.99,2.07,-7.66
477,2021-10-09 10:55:54,93.51,2.54,1.62,-7.75
478,2021-10-09 10:55:56,94.26,4.49,6.34,-7.65
479,2021-10-09 10:55:57,95.49,5.47,3.63,-7.72
480,2021-10-09 10:56:00,95.85,4.81,-0.31,-8.85
481,2021-10-09 10:56:02,95.7,1.68,-0.06,-8.16
482,2021-10-09 10:56:04,96.67,-2.75,1.04,-9.22
483,2021-10-09 10:56:07,97.65,-2.57,3.25,-8.75
484,2021-10-09 10:56:09,97.68,-2.3,3.04,-8.83
485,2021-10-09 10:56:11,97.75,-2.17,3.08,-9.02
486,2021-10-09 10:56:12,97.65,-2.32,2.84,-9.06
487,2021-10-09 10:56:16,97.75,-2.56,2.66,-9.02
488,2021-10-09 10:56:18,98.04,-2.13,2.52,-8.83
489,2021-10-09 10:56:20,97.65,-2.35,2.39,-9.19
490,2021-10-09 10:56:22,97.68,-2.22,2.34,-9.27
491,2021-10-09 10:56:24,97.61,-2.56,2.27,-9.15
492,2021-10-09 10:56:26,97.65,-2.31,2.15,-9.36
493,2021-10-09 10:56:28,97.68,-2.34,1.62,-9.24
494,2021-10-09 10:56:30,97.75,-2.38,1.71,-9.24
495,2021-10-09 10:56:32,97.83,-0.97,1.62,-9.21
496,2021-10-09 10:56:34,95.09,5.6,1.0,-9.94
497,2021-10-09 10:56:37,96.82,6.16,-2.41,-7.24
498,2021-10-09 10:56:38,93.87,5.48,-1.55,-7.51
499,2021-10-09 10:56:40,94.98,4.29,0.06,-7.62
500,2021-10-09 10:56:42,95.27,5.31,-0.22,-8.43
501,2021-10-09 10:56:44,95.67,5.84,-1.02,-7.93
502,2021-10-09 10:56:46,95.13,6.2,-0.42,-7.56
503,2021-10-09 10:56:47,95.52,6.9,-0.21,-7.19
504,2021-10-09 10:56:49,95.81,6.79,-0.79,-6.23
505,2021-10-09 10:56:52,95.34,6.77,-0.6,-7.17
506,2021-10-09 10:56:53,95.27,6.86,0.26,-7.78
507,2021-10-09 10:56:57,94.73,6.09,-0.63,-6.46
508,2021-10-09 10:56:59,94.59,6.81,0.55,-6.68
509,2021-10-09 10:57:01,94.44,7.21,0.25,-6.49
510,2021-10-09 10:57:05,93.65,5.28,0.91,-5.99
511,2021-10-09 10:57:06,94.05,4.53,1.21,-7.54
512,2021-10-09 10:57:08,94.19,4.82,1.57,-9.01
513,2021-10-09 10:57:10,94.69,7.2,2.11,-8.12
514,2021-10-09 10:57:12,94.69,6.14,-0.19,-6.79
515,2021-10-09 10:57:14,95.81,6.33,-0.15,-6.93
516,2021-10-09 10:57:15,95.77,6.78,0.98,-7.45
517,2021-10-09 10:57:17,95.52,6.21,-0.18,-6.55
518,2021-10-09 10:57:19,95.49,5.17,-0.03,-6.45
519,2021-10-09 10:57:21,95.49,5.12,-0.53,-8.05
520,2021-10-09 10:57:23,95.02,4.22,0.19,-8.05
521,2021-10-09 10:57:25,95.13,2.3,2.33,-8.39
522,2021-10-09 10:57:27,94.33,4.45,2.68,-9.05
523,2021-10-09 10:57:30,95.02,5.88,2.92,-7.9
524,2021-10-09 10:57:32,95.52,5.57,1.89,-8.16
525,2021-10-09 10:57:34,95.92,5.39,1.47,-7.45
526,2021-10-09 10:57:36,95.52,5.01,1.26,-7.63
527,2021-10-09 10:57:38,95.38,4.69,2.29,-7.57
528,2021-10-09 10:57:39,95.85,6.19,2.53,-7.92
529,2021-10-09 10:57:41,95.99,6.65,2.4,-7.43
530,2021-10-09 10:57:45,95.7,-0.02,0.58,-6.81
531,2021-10-09 10:57:48,82.96,-5.21,5.29,-8.45
532,2021-10-09 10:57:50,89.15,-7.57,5.36,-6.96
533,2021-10-09 10:57:52,89.33,-7.64,4.92,-3.88
534,2021-10-09 10:57:54,91.63,-7.75,4.83,-4.13
535,2021-10-09 10:57:56,90.34,0.01,5.0,-3.57
536,2021-10-09 10:57:58,90.66,-2.51,0.59,-10.04
537,2021-10-09 10:58:00,92.82,-4.44,5.21,-7.98
538,2021-10-09 10:58:02,94.05,-4.82,5.64,-6.81
539,2021-10-09 10:58:04,94.8,-4.36,5.57,-6.44
540,2021-10-09 10:58:07,93.61,-3.99,6.33,-6.77
541,2021-10-09 10:58:09,94.55,-4.88,5.37,-7.58
542,2021-10-09 10:58:10,95.09,-2.57,7.47,-5.69
543,2021-10-09 10:58:14,95.67,7.47,5.7,-7.56
544,2021-10-09 10:58:16,95.81,5.72,1.81,-5.62
545,2021-10-09 10:58:18,96.1,5.66,4.3,-5.43
546,2021-10-09 10:58:20,94.98,4.95,3.05,-7.1
547,2021-10-09 10:58:22,94.69,7.3,2.73,-7.36
548,2021-10-09 10:58:29,94.69,6.56,1.98,-5.73
549,2021-10-09 10:58:30,94.66,5.53,3.13,-6.29
550,2021-10-09 10:58:34,96.64,6.19,1.41,-8.46
551,2021-10-09 10:58:36,96.82,4.75,1.07,-7.63
552,2021-10-09 10:58:38,96.06,2.81,2.01,-8.68
553,2021-10-09 10:58:40,96.6,4.13,2.01,-8.55
554,2021-10-09 10:58:42,96.39,4.42,0.11,-8.93
555,2021-10-09 10:58:44,96.89,4.04,0.07,-8.37
556,2021-10-09 10:58:45,95.23,5.55,0.39,-9.06
557,2021-10-09 10:58:47,95.95,4.61,-0.22,-5.7
558,2021-10-09 10:58:49,95.95,5.12,0.5,-7.92
559,2021-10-09 10:58:51,96.13,5.05,0.52,-8.07
560,2021-10-09 10:58:53,96.82,4.65,0.57,-8.48
561,2021-10-09 10:58:59,96.46,3.65,2.47,-8.58
562,2021-10-09 10:59:01,96.39,5.83,0.71,-7.5
563,2021-10-09 10:59:03,95.56,5.62,1.22,-7.63
564,2021-10-09 10:59:05,95.99,4.91,0.02,-7.36
565,2021-10-09 10:59:07,95.92,5.06,1.92,-8.06
566,2021-10-09 10:59:09,96.53,5.12,0.52,-8.53
567,2021-10-09 10:59:10,95.99,4.04,0.2,-7.87
568,2021-10-09 10:59:12,96.35,5.37,1.32,-10.17
569,2021-10-09 10:59:14,94.73,6.24,1.7,-8.58
570,2021-10-09 10:59:18,94.59,7.21,2.5,-7.24
571,2021-10-09 10:59:20,95.41,5.51,1.47,-5.96
572,2021-10-09 10:59:22,95.52,6.04,1.27,-7.54
573,2021-10-09 10:59:24,95.92,5.48,1.11,-7.23
574,2021-10-09 10:59:26,95.52,6.22,1.36,-7.55
575,2021-10-09 10:59:28,95.41,4.1,0.46,-7.38
576,2021-10-09 10:59:30,95.81,5.06,1.15,-8.57
577,2021-10-09 10:59:32,95.7,6.09,1.05,-7.88
578,2021-10-09 10:59:34,95.63,6.08,1.4,-7.04
579,2021-10-09 10:59:36,94.8,5.99,2.07,-7.15
580,2021-10-09 10:59:38,94.95,5.53,3.17,-7.01
581,2021-10-09 10:59:40,93.65,3.48,3.38,-7.62
582,2021-10-09 10:59:42,94.66,5.82,5.19,-8.64
583,2021-10-09 10:59:44,95.09,6.15,1.89,-6.68
584,2021-10-09 10:59:45,95.49,6.39,2.37,-6.78
585,2021-10-09 10:59:47,95.27,5.84,2.14,-6.33
586,2021-10-09 10:59:49,95.67,5.57,1.48,-7.24
587,2021-10-09 10:59:51,95.81,6.5,2.02,-7.79
588,2021-10-09 10:59:53,95.56,6.15,1.42,-6.83
589,2021-10-09 10:59:55,96.28,6.34,1.1,-6.81
590,2021-10-09 10:59:59,98.08,1.61,0.55,-7.24
591,2021-10-09 11:00:01,98.19,1.91,4.07,-8.71
592,2021-10-09 11:00:05,98.11,2.01,4.36,-8.95
593,2021-10-09 11:00:06,98.37,2.16,4.29,-8.53
594,2021-10-09 11:00:08,98.51,2.01,4.33,-8.45
595,2021-10-09 11:00:10,98.51,2.0,4.17,-8.5
596,2021-10-09 11:00:12,98.55,2.08,4.14,-8.56
597,2021-10-09 11:00:20,98.37,2.1,4.08,-8.64
598,2021-10-09 11:00:21,98.62,5.13,3.93,-8.61
599,2021-10-09 11:00:23,93.33,6.9,1.09,-7.53
600,2021-10-09 11:00:25,95.02,6.01,-0.78,-6.53
601,2021-10-09 11:00:28,95.81,5.61,0.32,-7.02
602,2021-10-09 11:00:30,96.06,7.24,1.05,-7.44
603,2021-10-09 11:00:32,96.78,6.6,0.78,-6.18
604,2021-10-09 11:00:34,96.82,6.03,0.42,-6.93
605,2021-10-09 11:00:36,97.11,5.81,0.75,-7.51
606,2021-10-09 11:00:37,96.64,6.31,1.03,-7.53
607,2021-10-09 11:00:39,95.16,6.72,1.44,-7.07
608,2021-10-09 11:00:41,95.92,5.91,1.99,-6.35
609,2021-10-09 11:00:43,96.06,5.76,1.84,-7.23
610,2021-10-09 11:00:45,96.06,6.35,2.22,-7.18
611,2021-10-09 11:00:47,96.06,6.2,2.04,-6.93
612,2021-10-09 11:00:51,94.55,6.76,2.27,-6.75
613,2021-10-09 11:00:53,94.95,5.75,2.82,-6.17
614,2021-10-09 11:00:55,95.85,5.24,2.63,-7.78
615,2021-10-09 11:00:57,96.6,5.0,1.22,-8.22
616,2021-10-09 11:00:59,96.67,4.87,1.13,-6.84
617,2021-10-09 11:01:01,96.67,4.92,1.7,-7.84
618,2021-10-09 11:01:03,96.06,3.52,1.76,-7.86
619,2021-10-09 11:01:05,96.1,2.38,3.17,-8.87
620,2021-10-09 11:01:07,95.85,2.69,2.54,-8.9
621,2021-10-09 11:01:09,95.99,4.14,1.69,-9.19
622,2021-10-09 11:01:12,95.67,4.47,2.28,-8.5
623,2021-10-09 11:01:14,95.99,5.02,2.88,-8.09
624,2021-10-09 11:01:16,95.95,5.5,2.56,-7.77
625,2021-10-09 11:01:18,96.1,4.42,2.07,-9.04
626,2021-10-09 11:01:20,97.11,3.07,3.23,-8.03
627,2021-10-09 11:01:22,95.56,3.56,0.49,-7.0
628,2021-10-09 11:01:24,96.35,4.4,1.91,-8.6
629,2021-10-09 11:01:26,96.46,6.46,0.62,-9.18
630,2021-10-09 11:01:28,96.24,5.51,0.65,-6.6
631,2021-10-09 11:01:30,96.13,5.94,1.66,-7.76
632,2021-10-09 11:01:36,94.95,6.29,-0.28,-7.0
633,2021-10-09 11:01:38,95.34,6.79,0.23,-7.77
634,2021-10-09 11:01:40,95.34,6.48,0.66,-6.69
635,2021-10-09 11:01:42,95.67,6.25,0.46,-6.94
636,2021-10-09 11:01:44,95.38,6.16,0.47,-7.13
637,2021-10-09 11:01:46,95.77,5.51,0.28,-7.83
638,2021-10-09 11:01:48,95.92,6.52,0.2,-7.9
639,2021-10-09 11:01:49,96.06,7.33,0.8,-6.72
640,2021-10-09 11:01:51,95.81,5.3,0.69,-5.4
641,2021-10-09 11:01:53,94.41,4.41,0.94,-7.88
642,2021-10-09 11:01:55,94.8,4.74,1.92,-7.92
643,2021-10-09 11:01:57,95.23,4.13,2.67,-9.41
644,2021-10-09 11:01:59,95.02,5.04,0.45,-8.94
645,2021-10-09 11:02:01,95.09,4.34,2.04,-7.74
646,2021-10-09 11:02:03,94.87,3.69,2.26,-8.2
647,2021-10-09 11:02:05,95.81,4.42,1.31,-8.97
648,2021-10-09 11:02:07,95.85,5.42,1.72,-8.26
649,2021-10-09 11:02:09,95.77,4.89,1.42,-7.57
650,2021-10-09 11:02:11,95.27,4.67,2.0,-7.99
651,2021-10-09 11:02:13,95.63,3.8,1.48,-9.03
652,2021-10-09 11:02:17,95.81,4.67,1.31,-8.59
653,2021-10-09 11:02:20,95.95,4.49,1.2,-8.01
654,2021-10-09 11:02:22,95.95,6.54,1.45,-8.07
655,2021-10-09 11:02:23,95.63,5.2,2.21,-6.57
656,2021-10-09 11:02:25,95.52,5.79,1.37,-7.4
657,2021-10-09 11:02:28,95.16,3.97,2.21,-7.75
658,2021-10-09 11:02:29,95.7,4.24,1.04,-8.14
659,2021-10-09 11:02:31,95.56,7.13,1.01,-8.19
660,2021-10-09 11:02:33,94.55,6.96,2.32,-4.77
661,2021-10-09 11:02:35,95.13,5.72,2.27,-6.11
662,2021-10-09 11:02:37,94.66,5.69,2.15,-6.65
663,2021-10-09 11:02:38,93.61,5.41,3.43,-7.12
664,2021-10-09 11:02:40,95.13,5.21,2.95,-7.52
665,2021-10-09 11:02:43,95.99,5.82,0.58,-8.31
666,2021-10-09 11:02:45,96.46,5.63,-2.33,-7.13
667,2021-10-09 11:02:47,96.1,5.69,-3.11,-7.33
668,2021-10-09 11:02:51,96.1,5.88,-0.97,-7.19
669,2021-10-09 11:02:53,95.49,5.66,-1.3,-6.79
670,2021-10-09 11:02:55,95.85,4.78,1.0,-7.97
671,2021-10-09 11:03:00,96.24,6.6,0.39,-8.44
672,2021-10-09 11:03:01,96.35,6.8,0.85,-6.97
673,2021-10-09 11:03:05,96.39,6.95,0.0,-6.44
674,2021-10-09 11:03:07,95.38,6.62,0.24,-7.0
675,2021-10-09 11:03:09,96.39,6.73,-0.6,-6.87
676,2021-10-09 11:03:11,95.92,7.43,-1.1,-6.44
677,2021-10-09 11:03:14,95.77,5.84,-0.19,-6.07
678,2021-10-09 11:03:15,96.28,6.35,-0.91,-7.06
679,2021-10-09 11:03:17,95.16,6.75,-0.25,-7.04
680,2021-10-09 11:03:19,95.49,6.07,-0.2,-6.76
681,2021-10-09 11:03:21,95.81,6.48,-0.74,-7.18
682,2021-10-09 11:03:23,96.35,7.01,-0.86,-6.9
683,2021-10-09 11:03:25,95.85,6.59,-0.37,-6.03
684,2021-10-09 11:03:27,95.81,6.09,0.0,-6.89
685,2021-10-09 11:03:29,95.63,6.29,0.08,-7.43
686,2021-10-09 11:03:31,95.56,5.8,-0.91,-7.08
687,2021-10-09 11:03:33,96.35,6.17,0.09,-7.78
688,2021-10-09 11:03:35,95.63,6.27,0.23,-7.47
689,2021-10-09 11:03:37,95.95,6.17,-0.04,-6.82
690,2021-10-09 11:03:39,95.67,6.0,-0.57,-6.98
691,2021-10-09 11:03:41,95.27,6.23,-0.71,-8.18
692,2021-10-09 11:03:43,95.23,6.54,-0.14,-7.19
693,2021-10-09 11:03:47,95.92,7.24,-0.15,-6.96
694,2021-10-09 11:03:49,96.13,6.86,-0.07,-6.55
695,2021-10-09 11:03:51,96.06,5.74,-0.43,-6.86
696,2021-10-09 11:03:53,95.95,6.25,-1.13,-7.2
697,2021-10-09 11:03:55,95.49,5.93,-0.89,-6.85
698,2021-10-09 11:03:57,95.13,6.78,-1.26,-7.78
699,2021-10-09 11:03:59,95.67,6.56,-0.72,-6.78
700,2021-10-09 11:04:00,96.1,6.79,-0.17,-7.04
701,2021-10-09 11:04:02,95.85,6.49,0.23,-6.69
702,2021-10-09 11:04:05,95.38,6.92,-1.02,-7.05
703,2021-10-09 11:04:07,95.52,5.87,-0.77,-6.79
704,2021-10-09 11:04:09,95.52,6.05,-1.01,-7.56
705,2021-10-09 11:04:11,95.27,6.58,-0.63,-7.91
706,2021-10-09 11:04:14,95.52,6.2,-0.65,-6.85
707,2021-10-09 11:04:20,96.53,6.21,-1.09,-7.71
708,2021-10-09 11:04:23,95.77,6.11,-0.83,-7.1
709,2021-10-09 11:04:25,96.13,6.14,-0.68,-7.77
710,2021-10-09 11:04:27,96.13,6.2,-1.01,-8.18
711,2021-10-09 11:04:32,95.85,6.81,-0.13,-7.29
712,2021-10-09 11:04:43,95.92,6.49,-0.59,-6.71
713,2021-10-09 11:04:49,96.06,6.22,-1.14,-6.57
714,2021-10-09 11:04:54,96.1,6.76,-0.47,-6.78
715,2021-10-09 11:04:58,95.41,6.14,-0.34,-6.36
716,2021-10-09 11:05:08,95.95,6.34,-0.58,-7.27
717,2021-10-09 11:05:17,95.63,6.28,1.95,-6.83
718,2021-10-09 11:05:20,96.35,6.54,0.84,-6.25
719,2021-10-09 11:05:23,95.49,6.81,0.2,-7.47
720,2021-10-09 11:05:28,95.41,6.77,0.94,-6.81
721,2021-10-09 11:05:31,94.41,6.34,3.43,-6.35
722,2021-10-09 11:05:33,95.23,4.95,2.08,-7.1
723,2021-10-09 11:05:35,94.84,6.81,0.61,-8.06
724,2021-10-09 11:05:38,95.34,7.0,-0.89,-6.43
725,2021-10-09 11:05:40,95.34,6.79,-0.65,-6.29
726,2021-10-09 11:05:45,95.67,5.06,-1.31,-6.48
727,2021-10-09 11:05:48,95.81,5.12,0.2,-7.92
728,2021-10-09 11:05:51,95.49,7.48,-0.55,-7.89
729,2021-10-09 11:05:57,95.63,6.06,-0.06,-4.43
730,2021-10-09 11:06:34,95.99,6.01,-0.06,-7.45
731,2021-10-09 11:06:37,94.8,6.56,-0.62,-7.42
732,2021-10-09 11:06:41,94.73,6.4,-0.81,-6.83
733,2021-10-09 11:06:48,94.95,6.27,-1.53,-7.44
734,2021-10-09 11:06:55,94.84,6.59,-0.99,-7.23
735,2021-10-09 11:07:00,95.77,6.28,-0.39,-6.78
736,2021-10-09 11:07:03,95.7,6.1,-0.7,-7.11
737,2021-10-09 11:07:05,95.52,6.6,-0.8,-7.14
738,2021-10-09 11:07:12,95.95,6.68,-0.47,-6.45
739,2021-10-09 11:07:20,95.95,6.89,-0.91,-6.27
740,2021-10-09 11:07:30,95.41,7.03,-0.07,-6.47
741,2021-10-09 11:07:32,95.41,5.79,-0.34,-5.84
742,2021-10-09 11:07:35,95.77,6.89,0.01,-7.55
743,2021-10-09 11:07:38,95.67,6.08,-0.13,-6.34
744,2021-10-09 11:07:40,95.92,6.53,-0.31,-7.25
745,2021-10-09 11:07:51,95.23,6.22,0.11,-6.93
746,2021-10-09 11:07:57,95.49,6.2,-0.39,-7.49
747,2021-10-09 11:07:59,95.56,6.84,-0.28,-7.35
748,2021-10-09 11:08:03,95.81,6.85,-0.05,-6.54
749,2021-10-09 11:08:05,95.77,6.4,-0.16,-6.77
750,2021-10-09 11:08:14,95.16,6.0,0.0,-7.42
751,2021-10-09 11:08:16,93.72,7.12,0.22,-7.74
752,2021-10-09 11:08:20,94.41,6.82,0.82,-6.36
753,2021-10-09 11:08:26,94.41,6.62,-0.59,-6.32
754,2021-10-09 11:08:29,95.16,6.4,-0.31,-6.25
755,2021-10-09 11:08:31,94.59,6.91,-0.61,-6.93
756,2021-10-09 11:08:33,93.33,6.08,-0.13,-6.68
757,2021-10-09 11:08:35,93.65,6.79,-0.02,-7.7
758,2021-10-09 11:08:37,94.41,6.5,0.49,-6.44
759,2021-10-09 11:08:39,94.01,5.84,0.21,-6.82
760,2021-10-09 11:08:42,94.01,6.22,-0.33,-7.88
761,2021-10-09 11:08:48,94.8,6.58,-0.35,-6.76
762,2021-10-09 11:08:53,95.16,6.84,-0.11,-6.83
763,2021-10-09 11:08:57,95.27,6.46,0.25,-6.84
764,2021-10-09 11:09:00,94.95,6.56,-0.4,-6.37
765,2021-10-09 11:09:04,95.49,7.22,0.35,-7.0
766,2021-10-09 11:09:07,95.02,6.93,-0.03,-6.48
767,2021-10-09 11:09:12,95.49,6.75,-0.12,-6.16
768,2021-10-09 11:09:15,95.38,6.8,-0.05,-6.69
769,2021-10-09 11:09:17,95.67,6.48,-0.6,-6.52
770,2021-10-09 11:09:19,95.81,6.08,-0.65,-6.52
771,2021-10-09 11:09:21,95.95,6.73,-0.19,-7.09
772,2021-10-09 11:09:23,95.67,6.79,0.14,-6.64
773,2021-10-09 11:09:25,95.27,6.96,0.23,-6.62
774,2021-10-09 11:09:28,95.7,6.63,0.42,-6.27
775,2021-10-09 11:09:30,95.34,6.48,-0.48,-6.27
776,2021-10-09 11:09:32,95.16,6.71,-0.34,-7.75
777,2021-10-09 11:09:33,95.23,6.14,-0.44,-6.85
778,2021-10-09 11:09:35,95.23,7.0,-0.83,-6.77
779,2021-10-09 11:09:37,95.27,7.45,0.02,-6.67
780,2021-10-09 11:09:41,95.52,5.89,-0.71,-6.4
781,2021-10-09 11:09:42,95.63,7.03,0.81,-7.28
782,2021-10-09 11:09:44,95.92,6.49,-0.11,-6.62
783,2021-10-09 11:09:49,95.7,6.73,-0.31,-6.92
784,2021-10-09 11:09:50,95.63,7.09,-0.02,-6.63
785,2021-10-09 11:09:53,95.27,7.3,-0.97,-6.62
786,2021-10-09 11:09:56,95.85,6.24,-0.53,-6.32
787,2021-10-09 11:09:58,95.95,6.42,0.76,-7.08
788,2021-10-09 11:10:00,95.77,6.39,-0.42,-6.74
789,2021-10-09 11:10:03,95.77,6.48,0.26,-7.15
790,2021-10-09 11:10:05,96.06,6.15,-0.45,-7.0
791,2021-10-09 11:10:07,95.7,6.68,-0.26,-7.16
792,2021-10-09 11:10:09,95.85,6.96,-0.37,-6.71
793,2021-10-09 11:10:11,95.56,6.47,-0.17,-6.36
794,2021-10-09 11:10:13,95.02,6.09,-0.58,-7.35
795,2021-10-09 11:10:15,95.38,6.07,-0.04,-7.12
796,2021-10-09 11:10:17,95.34,6.65,0.85,-7.5
797,2021-10-09 11:10:19,95.52,6.79,-0.29,-6.68
798,2021-10-09 11:10:21,95.34,6.18,0.42,-6.76
799,2021-10-09 11:10:23,95.34,6.08,0.28,-6.74
800,2021-10-09 11:10:25,95.34,6.28,0.86,-7.12
801,2021-10-09 11:10:27,94.95,6.23,0.72,-6.98
802,2021-10-09 11:10:29,94.84,6.25,-0.39,-6.87
803,2021-10-09 11:10:31,95.49,6.8,0.25,-7.3
804,2021-10-09 11:10:33,95.7,6.86,-0.19,-6.96
805,2021-10-09 11:10:35,95.23,6.79,0.91,-6.48
806,2021-10-09 11:10:39,95.67,7.02,0.68,-6.62
807,2021-10-09 11:10:41,95.52,5.71,-0.41,-6.41
808,2021-10-09 11:10:43,95.77,6.96,-0.07,-8.04
809,2021-10-09 11:10:45,95.92,6.54,0.13,-6.03
810,2021-10-09 11:10:47,95.85,6.31,-0.13,-6.82
811,2021-10-09 11:10:49,95.63,6.07,-0.12,-7.01
812,2021-10-09 11:10:51,95.38,6.16,-0.69,-7.29
813,2021-10-09 11:10:53,94.3,6.53,-0.57,-6.95
814,2021-10-09 11:10:55,94.73,6.84,-0.09,-7.16
815,2021-10-09 11:10:57,94.84,6.34,-0.23,-6.54
816,2021-10-09 11:11:01,95.34,6.96,0.18,-7.38
817,2021-10-09 11:11:02,95.34,6.94,-0.18,-6.08
818,2021-10-09 11:11:05,95.52,6.49,0.14,-6.72
819,2021-10-09 11:11:07,95.49,6.33,-0.32,-6.89
820,2021-10-09 11:11:08,94.87,6.56,0.22,-7.37
821,2021-10-09 11:11:11,94.73,6.39,-0.51,-6.52
822,2021-10-09 11:11:12,95.23,7.04,-0.4,-7.13
823,2021-10-09 11:11:14,95.49,6.38,-0.75,-6.88
824,2021-10-09 11:11:16,95.85,5.91,-0.11,-7.17
825,2021-10-09 11:11:20,95.49,6.76,-0.65,-7.71
826,2021-10-09 11:11:22,95.77,7.21,-0.61,-6.92
827,2021-10-09 11:11:25,95.67,6.36,0.25,-6.11
828,2021-10-09 11:11:27,95.23,6.34,-0.37,-6.65
829,2021-10-09 11:11:29,95.41,6.69,-0.32,-6.83
830,2021-10-09 11:11:30,95.41,6.71,-1.05,-6.93
831,2021-10-09 11:11:32,95.63,6.84,-0.23,-6.86
832,2021-10-09 11:11:34,95.92,6.83,0.16,-6.86
833,2021-10-09 11:11:36,95.67,6.15,0.11,-6.82
834,2021-10-09 11:11:38,95.56,6.53,0.76,-7.04
835,2021-10-09 11:11:40,95.67,6.34,1.14,-6.92
836,2021-10-09 11:11:42,95.56,6.11,0.29,-6.98
837,2021-10-09 11:11:44,95.27,6.31,0.03,-7.36
838,2021-10-09 11:11:46,95.56,7.28,0.17,-7.13
839,2021-10-09 11:11:47,95.27,5.86,-0.1,-6.29
840,2021-10-09 11:11:49,95.27,6.81,-0.92,-7.21
841,2021-10-09 11:11:51,95.52,6.8,0.39,-6.93
842,2021-10-09 11:11:53,94.87,7.34,-0.37,-6.54
843,2021-10-09 11:11:55,94.73,7.03,-0.35,-6.34
844,2021-10-09 11:11:57,94.33,6.51,-0.65,-7.12
845,2021-10-09 11:12:01,94.26,6.41,0.4,-7.02
846,2021-10-09 11:12:02,93.65,6.56,-0.69,-7.15
847,2021-10-09 11:12:04,94.69,6.46,-1.14,-6.59
848,2021-10-09 11:12:06,94.8,6.83,-0.58,-6.91
849,2021-10-09 11:12:08,95.09,6.89,-0.78,-6.54
850,2021-10-09 11:12:12,95.41,7.01,-0.35,-6.5
851,2021-10-09 11:12:14,95.56,6.74,-0.89,-6.08
852,2021-10-09 11:12:16,95.7,6.53,-0.86,-6.98
853,2021-10-09 11:12:18,95.67,6.55,-0.93,-6.83
854,2021-10-09 11:12:20,95.02,6.37,-0.98,-6.91
855,2021-10-09 11:12:22,95.16,6.72,-0.77,-7.08
856,2021-10-09 11:12:24,95.13,6.53,-0.83,-6.83
